Comment,Rating,PhoBERT_Text,SVM_Text
"Mình phát hiện quán vào 1 tối mùa đông trời rét mướt. Thấy quán nhỏ xinh ấm cúng yên tĩnh cũng thích, hôm ấy mình cũng chỉ ăn mì tương đen thoi. Chiều chiều nắng nóng nay lại lượn vào Ngọc Lâm và quán lại là sự lựa chọn đầu tiên của mình. Anh chủ recommend mình với gấu nên chọn mỗi thứ 1 món để ăn thử được nhiều. Mình gọi cơm trộn, gimbap chiên, sụn gà sốt chua ngọt chiên và 2 nước. Trông ảnh ít vậy thôi nhưng ăn no đấy (hoặc do bao tử chúng mình bé hihi) 
Đồ ăn ấm nóng, nhạt nhạt vừa vị. Gà giòn, sụn nhai sật sật rất hay. Cơm cuộn chiên cũng rất giòn. Cơm trộn không cay quá, mà mình thấy hơi ít rau. Nước gạo thơm thơm k quá ngọt mà hơi nhiều đá, nóng này đá nhanh tan quá nên nước nhạt đi mất. 
Giá rổ ở quán cục ok nhé, phải nói là rất rẻ. Đi đường nếu đi từ hướng cầu xuống thì quán bên tay phải, từ Ng Văn Cừ đi vào thì quán bên trái, hơi khuất tầm nên phải để ý số nhà nha các cậu. Quán nhỏ nhỏ phù hợp các cặp đôi hoặc nhóm bạn nhỏ thích yên tĩnh. Chứ hnay mình vào ăn mà 1 nhóm các em nhỏ vào sau đạp bàn đập ghế ồn ào lắm :( 

Sẽ tiếp tục tới quán nếu có dịp sang Ngọc Lâm iu",1,mình phát_hiện quán vào 1 tối mùa đông trời rét_mướt thấy quán nhỏ xinh ấm_cúng yên_tĩnh cũng thích hôm ấy mình cũng chỉ ăn mì tương đen thoi chiều chiều nắng_nóng nay lại lượn vào ngọc lâm và quán lại là sự lựa_chọn đầu_tiên của mình anh chủ recommend mình với gấu nên chọn mỗi thứ 1 món để ăn thử được nhiều mình gọi cơm trộn gimbap chiên sụn gà sốt chua_ngọt chiên và 2 nước trông ảnh ít vậy thôi nhưng ăn no đấy hoặc do bao_tử chúng_mình bé hihi đồ ăn ấm nóng nhạt nhạt vừa vị gà giòn sụn nhai sật sật rất hay cơm cuộn chiên cũng rất giòn cơm trộn không cay quá mà mình thấy hơi ít rau nước_gạo thơm thơm không quá ngọt mà hơi nhiều đá nóng này đá nhanh tan quá nên nước nhạt đi mất_giá rổ ở quán cục ok nhé phải nói là rất rẻ đi đường nếu đi từ hướng cầu xuống thì quán bên tay phải từ ng văn cừ đi vào thì quán bên trái hơi khuất tầm nên phải để_ý số nhà nha các cậu quán nhỏ nhỏ phù_hợp các cặp đôi hoặc nhóm bạn nhỏ thích yên_tĩnh chứ hnay mình vào ăn mà 1 nhóm các em nhỏ vào sau đạp bàn đập ghế ồn_ào lắm sẽ tiếp_tục tới quán nếu có dịp sang ngọc lâm_iu,phát_hiện quán 1 tối mùa đông trời rét_mướt quán xinh ấm_cúng yên_tĩnh hôm mì tương đen thoi chiều chiều nắng_nóng lượn ngọc lâm quán lựa_chọn chủ recommend gấu 1 món thử gọi cơm trộn gimbap chiên sụn gà sốt chua_ngọt chiên 2 trông ảnh nhưng no đấy bao_tử bé hihi đồ ấm nóng nhạt nhạt vị gà giòn sụn nhai sật sật rất cơm cuộn chiên rất giòn cơm trộn không cay quá hơi rau nước_gạo thơm thơm không quá hơi đá nóng đá tan quá nhạt đi mất_giá rổ quán cục ok rất rẻ đi đường đi hướng cầu quán ng văn cừ đi quán trái hơi khuất tầm để_ý nha quán cặp đôi yên_tĩnh hnay 1 đạp bàn đập ghế ồn_ào lắm quán dịp ngọc lâm_iu
"Đây đúng nghĩa là quán ăn cho svien tụi mk, ngoài lẩu thái chua cay còn có củ đậu dưa chuột khoai lang kén, đồ uống thì ko quá đắt như các quán mk thường ăn.",1,đây đúng nghĩa_là quán ăn cho svien tụi mk ngoài lẩu thái chua_cay còn có củ_đậu dưa_chuột khoai_lang kén đồ uống thì không quá đắt như các quán mk thường ăn,nghĩa_là quán svien tụi mk lẩu thái chua_cay củ_đậu dưa_chuột khoai_lang kén đồ uống không quá đắt quán mk
cơm gà ở đây phải nói là tuyệt vời ông mặt trời mn ạ ủng hộ quán thui nào,1,cơm gà ở đây phải nói là tuyệt_vời ông mặt_trời mn ạ ủng_hộ quán thui nào,cơm gà tuyệt_vời mặt_trời mn ủng_hộ quán thui
"Thật sự chán
Mọi lần uống ở đây đều ok nhưng k hiểu sao nay mình có order 3 cốc trên goviet,mình có ghi thông tin % đường đá rõ ràng nhưng mình thấy lượng đá k chuẩn,rất nhiều đá,k giống mọi khi mình uống.K biết có phải ngừoi mới pha hay k,nhưng hôm nay gọi 3 cốc 3 vị panda,đường hổ,trà nhật đậu đỏ thì uống xong đều thấy đau bụng.Thật sự chán",0,thật_sự chán mọi lần uống ở đây đều ok nhưng không hiểu sao nay mình có order 3 cốc trên goviet mình có ghi thông_tin đường đá rõ_ràng nhưng mình thấy lượng đá không chuẩn rất nhiều đá không giống mọi khi mình uống không biết có phải ngừoi mới pha hay không nhưng hôm_nay gọi 3 cốc 3 vị panda đường hổ trà nhật đậu_đỏ thì uống xong đều thấy đau bụng thật_sự chán,chán uống ok nhưng không order 3 cốc goviet ghi thông_tin đường đá rõ_ràng nhưng đá không chuẩn rất đá không uống không ngừoi pha không nhưng hôm_nay gọi 3 cốc 3 vị panda đường hổ trà nhật đậu_đỏ uống xong đau bụng chán
"Lần đầu đặt ở đây. Mình đang bầu bí nên cố lựa những quán nghe có vẻ sạch. Nhưng nay nhận ngay tô cơm Singapore with Ruồi. Thật sự ám ảnh ko dám ăn.

🤪🤪🤪🤪 Tạm biệt!!!!",0,lần đầu đặt ở đây mình đang bầu_bí nên cố lựa những quán nghe có vẻ sạch nhưng nay nhận ngay tô cơm singapore with ruồi thật_sự ám_ảnh không dám ăn tạm_biệt,đầu bầu_bí cố lựa quán vẻ sạch nhưng tô cơm singapore with ruồi ám_ảnh không dám tạm_biệt
"Cuối tuần, cùng gia đình đi dạo vòng quanh phố cổ, tiện đường ghé vào đây ăn 1 bát mì gà tần. 1 bát như vậy có 60 nghìn, thịt gà đựng trong lon được hầm nhừ tơi, chấm với bột canh bắt thêm quất ăn phê thật, kèm thêm giá và ngải cứu; nước dùng ngọt thanh, đậm đà. Mình đi ăn buổi tối nên quá khá đông nhưng phục vụ nhanh chóng nên không phải đợi lâu. Đây là một món ăn đầy đủ chất dinh dưỡng để bồi dưỡng cơ thể sau những ngày làm việc vất vả.",0,cuối tuần cùng gia_đình đi dạo vòng_quanh phố cổ tiện đường ghé vào đây ăn 1 bát mì gà tần 1 bát như_vậy có 60 nghìn thịt gà đựng trong lon được hầm nhừ tơi chấm với bột canh bắt thêm quất ăn phê thật kèm thêm giá và ngải_cứu nước dùng ngọt thanh đậm_đà mình đi ăn buổi tối nên quá khá đông nhưng phục_vụ nhanh_chóng nên không phải đợi lâu đây là một món ăn đầy_đủ chất dinh_dưỡng để bồi_dưỡng cơ_thể sau những ngày làm_việc vất_vả,tuần gia_đình đi dạo vòng_quanh phố cổ tiện đường ghé 1 bát mì gà tần 1 bát 60 nghìn thịt gà đựng lon hầm nhừ tơi chấm bột canh bắt quất phê kèm giá ngải_cứu đậm_đà đi tối quá đông nhưng phục_vụ nhanh_chóng không đợi món đầy_đủ chất dinh_dưỡng bồi_dưỡng cơ_thể làm_việc vất_vả
"* Vị trí: Quán nằm trong ngõ Lê Đại Hành, gần tháp đôi Vincom Bà Triệu. Con ngõ với bao nhiêu là hàng ăn, dân văn phòng buổi trưa kéo nhau ra đây ăn nhộn nhịp đông vui lắm. Có cô bạn làm ở gần đây nên lần đầu mình được dẫn qua đây ăn trưa.

* Chị chủ quán đon đả, ai đi qua cũng mời chào rất nhiệt tình. Dù quán đã đông khách nhưng vẫn không hề thiếu lời mời của chị ấy. Phục vụ nhanh nhẹn, vui vẻ thế nên khách cũng quý.

* Chỉ là hàng cơm bình dân, nhưng cơm kiểu văn phòng nên sạch sẽ và khá ngon. Một suất cơm ở đây có giá trung bình 35k, được khoảng 2 món mặn, 2 món rau, đĩa cơm đầy đặn nên ăn no luôn.",1,vị_trí quán nằm trong ngõ lê đại hành gần tháp đôi vincom bà triệu con ngõ với bao_nhiêu là hàng ăn dân văn_phòng buổi trưa kéo nhau ra đây ăn nhộn_nhịp đông vui lắm có cô bạn làm ở gần đây nên lần đầu mình được dẫn qua đây ăn trưa chị chủ quán đon_đả ai đi qua cũng mời_chào rất nhiệt_tình dù quán đã đông khách nhưng vẫn không hề thiếu lời mời của chị ấy phục_vụ nhanh_nhẹn vui_vẻ thế nên khách cũng quý chỉ là hàng cơm bình_dân nhưng cơm kiểu văn_phòng nên sạch_sẽ và khá ngon một suất cơm ở đây có_giá trung_bình 35k được khoảng 2 món mặn 2 món rau đĩa cơm đầy_đặn nên ăn no luôn,quán nằm ngõ lê đại hành tháp đôi vincom triệu ngõ hàng dân văn_phòng trưa kéo nhộn_nhịp đông vui lắm đầu trưa chủ quán đon_đả đi mời_chào rất nhiệt_tình quán đông nhưng không hề mời phục_vụ nhanh_nhẹn vui_vẻ quý hàng cơm bình_dân nhưng cơm kiểu văn_phòng sạch_sẽ ngon suất cơm có_giá trung_bình 35k 2 món mặn 2 món rau đĩa cơm đầy_đặn no
"Ohi Tree làm mình bất ngờ ngay khi đặt chân vào cửa. Ohi có tận mấy cơ sở, cơ sở nào cũng đẹp ấy. Quán này đặc biệt thích trang trí bằng các cây nhỏ nhỏ xinh xinh, nhìn chỉ muốn mang ngay về nhà :)) 
Đồ uống ở đây chất lượng cũng tạm được, giá cả không đắt, không rẻ. Mùa đông có các loại trà thơm như trà hoa cúc, mùa hè Nói chung cứ mấy ngày oi bức nóng nực là mình sẽ tìm tới đây trốn nóng. Nhân viên phục vụ khá nhẹ nhàng, thân thiện.
Mình rất thích phong cách thân thiện với thiên nhiên như thế này và chắc chắn sẽ quay lại đây nhiều lần nữa !",1,ohi tree làm mình bất_ngờ ngay khi đặt_chân vào cửa ohi có tận mấy cơ_sở cơ_sở nào cũng đẹp ấy quán này đặc_biệt thích trang_trí bằng các cây nhỏ nhỏ xinh_xinh nhìn chỉ muốn mang ngay về nhà đồ uống ở đây chất_lượng cũng tạm được giá_cả không đắt không rẻ mùa đông có các loại trà thơm như trà hoa_cúc mùa hè nói_chung cứ mấy ngày oi_bức nóng_nực là mình sẽ tìm tới đây trốn nóng nhân_viên phục_vụ khá nhẹ_nhàng thân_thiện mình rất thích phong_cách thân_thiện với thiên_nhiên như thế này và chắc_chắn sẽ quay lại đây nhiều lần nữa,ohi tree đặt_chân cửa ohi tận mấy cơ_sở cơ_sở đẹp quán trang_trí xinh_xinh đồ uống chất_lượng tạm giá_cả không đắt không rẻ mùa đông trà thơm trà hoa_cúc mùa hè mấy oi_bức nóng_nực trốn nóng nhân_viên phục_vụ nhẹ_nhàng thân_thiện rất phong_cách thân_thiện thiên_nhiên
"Cửa hàng đẹp, màu sắc như kiểu Thái Lan ý. Bên trong toàn áo chuối!! :)) 
Mình mua chai mix và dưa hấu, rất ngon.  Anh chủ quán thân thiện. Tặng mình thêm quả chuối... ha ha... điểm cộng luôn!!!
Các bạn đi qua Lý Quốc Sư cũng nên qua đó mua thử vì đồ cũng rẻ và chất lượng, đáng để giới thiệu với bạn bè.",1,cửa_hàng đẹp màu_sắc như kiểu thái lan ý bên trong toàn áo chuối mình mua chai mix và dưa_hấu rất ngon anh chủ quán thân_thiện tặng mình thêm quả chuối ha_ha điểm cộng luôn các bạn đi qua lý quốc_sư cũng_nên qua đó mua thử vì đồ cũng rẻ và chất_lượng đáng để giới_thiệu với bạn_bè,cửa_hàng đẹp màu_sắc kiểu thái lan toàn áo chuối mua chai mix dưa_hấu rất ngon chủ quán thân_thiện tặng chuối ha_ha cộng đi lý quốc_sư mua thử đồ rẻ chất_lượng giới_thiệu bạn_bè
"Đồ uống rất ngon và đặc biệt, nhất là các loại cafe lạnh chỉ có tại Our Sciopa .😘",1,đồ uống rất ngon và đặc_biệt nhất là các loại cafe lạnh chỉ có tại our sciopa,đồ uống rất ngon cafe lạnh our sciopa
"- Steak combo 180gr: 
Steak chín vừa, ăn kèm khoai tây bỏ lò, 1 chút nấm và rau củ. Sốt bbq chua ngọt khá ngon.
Súp kem nấm thơm mùi nấm và có vị kem khá ngậy.
Tráng miệng pannacotta vị dừa và dưa hấu thanh mát.

- Mỳ Ý tươi sốt kem nấm và thịt xông khói: vừa đủ ngậy ko quá béo, nước sốt vừa ăn, sợi mỳ dai ngon.

- Sangria cam quế: 1 chút vị rượu nhẹ hòa với mùi thơm của quế. Uống ngon, khá kích thích vị giác. 

Service: bánh mỳ nướng ăn kèm pate và mứt cà tím.

Nhân viên rất nhẹ nhàng lịch sự.",1,steak combo 180gr steak chín vừa ăn kèm khoai_tây bỏ lò 1 chút nấm và rau củ sốt bbq chua_ngọt khá ngon súp kem nấm thơm mùi nấm và có vị kem khá ngậy tráng_miệng pannacotta vị dừa và dưa_hấu thanh mát mỳ ý tươi sốt kem nấm và thịt xông khói vừa đủ ngậy không quá béo nước sốt vừa ăn sợi mỳ dai ngon sangria cam quế 1 chút vị rượu nhẹ hòa với mùi thơm của quế uống ngon khá kích_thích vị_giác service bánh mỳ nướng ăn kèm pate và mứt cà_tím nhân_viên rất nhẹ_nhàng lịch_sự,steak combo 180gr steak chín kèm khoai_tây lò 1 chút nấm rau củ sốt bbq chua_ngọt ngon súp kem nấm thơm mùi nấm vị kem ngậy tráng_miệng pannacotta vị dừa dưa_hấu mát mỳ tươi sốt kem nấm thịt xông khói ngậy không quá béo sốt sợi mỳ dai ngon sangria cam quế 1 chút vị rượu nhẹ hòa mùi thơm quế uống ngon kích_thích vị_giác service bánh mỳ nướng kèm pate mứt cà_tím nhân_viên rất nhẹ_nhàng lịch_sự
"Lần đầu tiên chọn ăn mấy món này thay cho món ăn tối :)) kết quả đêm về đói mốc mồm
Ngày trc đã từng ăn quán này và quán cũng khá nổi tiếng. Nằm vị trí khá dễ tìm, đi từ hàng cháo vào dễ nhìn hơn. Mình đi 2 ng gọi 10 pho mai que, 1 khoai tây chiên và 1 trà quất. Thèm phô mai quá nên gọi hẳn 10c và cuối cùng ăn đc 5cai. K phải vì no k ăn đc mà là chán quá :(( phô mai vỏ dày ơi là dày, rán còn hơi bị già nữa nên hơi cứng. Cắn đc có tí phô mai ở giữa thui à :(( khoai chiên vs mình cũng k ngon, thái mỏng quá nên rán lên nó bị cứng vs cắn vào giòn như bim bim ý, chả cảm nhận đc vị khoai gì cả. Vớt vát chắc đc cốc trà quất vừa miệng. Tổng đơn này mình ăn hết 85k (à gọi thêm 1 cốc trà chanh nữa vì khát nc :))) ) định thử cả nem chua mà đây k bán 5c bắt phải 10c 1 đĩa mà 2 ng ăn k hết nên thôi
Chắc có lẽ k quay lại để ăn mấy món này, nếu có qlai thic sẽ thử chim quay, thấy mng order có vẻ nhiều",1,lần đầu_tiên chọn ăn mấy món này thay cho món ăn tối kết_quả đêm về đói mốc mồm ngày trc đã từng ăn quán này và quán cũng khá nổi_tiếng nằm vị_trí khá dễ tìm đi từ hàng cháo vào dễ nhìn hơn mình đi 2 ng gọi 10 pho mai que 1 khoai_tây chiên và 1 trà_quất thèm phô_mai quá nên gọi hẳn 10c và cuối_cùng ăn được 5cai không phải vì no không ăn được mà là chán quá phô_mai vỏ dày ơi là dày rán còn hơi bị già nữa nên hơi cứng cắn được có tí phô_mai ở giữa thui à khoai chiên với mình cũng không ngon thái mỏng quá nên rán lên nó bị cứng với cắn vào giòn như bim bim ý chả cảm_nhận được vị khoai gì cả vớt_vát chắc được cốc trà_quất vừa_miệng tổng_đơn này mình ăn hết 85k à gọi thêm 1 cốc trà chanh nữa vì khát nc định thử cả nem_chua mà đây không bán 5c bắt phải 10c 1 đĩa mà 2 ng ăn không hết nên thôi chắc có_lẽ không quay lại để ăn mấy món này nếu có qlai thic sẽ thử chim quay thấy mng order có vẻ nhiều,mấy món thay món tối kết_quả đêm đói mốc mồm trc quán quán nổi_tiếng nằm đi hàng cháo đi 2 ng gọi 10 mai que 1 khoai_tây chiên 1 trà_quất thèm phô_mai quá gọi hẳn 10c 5cai không no không chán quá phô_mai vỏ dày dày rán hơi già hơi cứng cắn tí phô_mai thui khoai chiên không ngon thái mỏng quá rán cứng cắn giòn bim bim chả cảm_nhận vị khoai vớt_vát cốc trà_quất vừa_miệng tổng_đơn 85k gọi 1 cốc trà chanh khát nc định thử nem_chua không 5c bắt 10c 1 đĩa 2 ng không có_lẽ không mấy món qlai thic thử chim mng order vẻ
