Comment,Rating,PhoBERT_Text,SVM_Text
"Bình thu?ng hay an ?*** hnay di lên m?n này nên an th? quán này. Tu?ng lòng chát là lòng nó chát, hoá ra là giá chát. Ôi m? oi. 190k 1 dia lòng th?p c?m mà các b?n nhìn hình ?nh di, cái dia nó nh? ntn thì so v?i bát nu?c ch?m là bi?t  (bát nc ch?m thì các b?n bi?t nh? t?ng nào r dó). Trong dó hon 1 n?a là d?i, mà d?i m? c?c k? c?c k? d? (ch? có duy nh?t ti?t và m?, k gì khác, k có v?, k thom k ng?y). Nhà m k an n?i còn du nhu kia là chán l?m l?m r?i, c? b?o nhau nh?m m?t mà an k phí. Lòng th?p c?m mà k có lòng non, mu?n an lòng non ph?i g?i riêng 180k/dia nh? (1 l?ng). Bình thu?ng mua ? ch? 30k/l?ng Ð?U LÒNG siêu ngon nhé. Ðây chua bi?t ngon d?n dâu nhung bán d?t g?p 9 l?n thì cung vãi th?t. 
Vãi nh?t là l?n d?u tiên g?i dia lòng g?n 200k mà k có n?i hành tr?n di kèm, mu?n an hành tr?n m?i g?i thêm (15k***aka hành tr?n).
Ti?p d?n là cháo. M? oi cháo nó nh?t nh?o k có cái v? j,còn d? hon cháo t? n?u ? nhà, bát bé nhu k th? bé hon, m?i các b?n l?i so v?i bát nc ch?m d? bi?t thêm d? bé, k có lòng non ch? có d?i và gan và 1-2 mi?ng d? dày j dó- 50k.
Th? th?c s? k hi?u dc sao có th? có bát cháo lòng d? nhu v?y mà 50k.
Khuyên các b?n n?u an ? dây th?y ngon t?c là các b?n chua bi?t hàng lòng ngon r?i. M?i các b?n lên ph?*** C? ph? có m?i 1 hàng lòng dó, dông kín ngõ, ngon và s?ch. 1 dia 100k ? dó nhi?u g?p dôi dia 200k ? dây, và ngon hon 10 l?n. Ð?ng d?i j an ? dây, phí ti?n th?c s? th?c s? th?c s?.",0,bình_thu?ng hay an_? hnay di lên m?n này nên an th? quán này tu?ng lòng chát là lòng nó chát hoá_ra là giá chát ôi m? oi 190k 1 dia lòng th?p_c?m mà các b?n nhìn hình_?nh di cái dia nó nh? ntn thì so v?i bát nu?c_ch?m là bi?t bát nc ch?m thì các b?n bi?t nh? t?ng nào r?i dó trong dó hon 1 n?a là d?i mà d?i m? c?c_k? c?c_k? d? ch? có duy_nh?t ti?t và m? không gì khác không có v? không thom không ng?y nhà mình không an n?i còn du nhu kia là chán l?m l?m r?i c? b?o nhau nh?m_m?t mà an không phí lòng th?p_c?m mà không có lòng non mu?n an lòng non ph?i g?i riêng 180k dia nh? 1 l?ng bình_thu?ng mua ? ch? 30k l?ng d?u_lòng siêu ngon nhé dây chua bi?t ngon d?n dâu nhung bán d?t g?p 9 l?n thì cung vãi th?t vãi nh?t là l?n d?u_tiên g?i dia lòng g?n 200k mà không có n?i hành tr?n di kèm mu?n an hành tr?n m?i_g?i thêm 15k aka hành tr?n ti?p d?n là cháo m? oi cháo nó nh?t_nh?o không có cái v? j còn d? hon cháo t? n?u ? nhà bát bé nhu không_th? bé hon m?i các b?n l?i so v?i bát nc ch?m d? bi?t thêm d? bé không có lòng non ch? có d?i và gan và 1 2 mi?ng d?_dày j dó 50k th? th?c_s? không hi?u du?c sao có_th? có bát cháo_lòng d? nhu v?y_mà 50k khuyên các b?n n?u an_? dây th?y ngon t?c_là các b?n chua bi?t hàng lòng ngon r?i m?i các b?n lên ph? c? ph? có m?i 1 hàng lòng dó dông kín ngõ ngon và s?ch 1 dia 100k ? dó nhi?u g?p dôi dia 200k ? dây và ngon hon 10 l?n d?ng d?i j an_? dây phí ti?n th?c_s?_th?c_s?_th?c_s?,bình_thu?ng an_? hnay di m?n th? quán tu?ng chát chát hoá_ra giá chát ôi m? 190k 1 dia th?p_c?m hình_?nh di dia ntn bát nu?c_ch?m bát nc ch?m 1 n?a d?i d?i m? c?c_k? c?c_k? d? duy_nh?t ti?t m? không không v? không thom không ng?y không n?i du kia chán l?m l?m c? b?o nh?m_m?t không phí th?p_c?m không non non g?i 180k dia 1 l?ng bình_thu?ng mua ch? 30k l?ng d?u_lòng siêu ngon chua ngon nhung d?t g?p 9 vãi vãi g?i dia 200k không n?i hành tr?n di kèm hành tr?n m?i_g?i 15k aka hành tr?n ti?p cháo m? cháo nh?t_nh?o không v? j d? cháo n?u bát bé bé m?i bát nc ch?m d? bé không non d?i gan 1 2 mi?ng d?_dày j 50k th? không bát cháo_lòng d? 50k khuyên an_? ngon t?c_là chua hàng ngon m?i ph? ph? 1 hàng dông kín ngõ ngon s?ch 1 dia 100k g?p dôi dia 200k ngon 10 d?ng d?i j an_? phí ti?n th?c_s?_th?c_s?_th?c_s?
"Trua ngày 12.06, tôi có mua 1 su?t com cháy c?nh giá 60k. Th?c s? k th? ch?p nh?n n?i su?t com này giá 60k. Th?c s? không th? ch?p nh?n du?c b?t k? th?c an nào. QUÁ T?",0,trua ngày 12 06 tôi có mua 1 su?t com cháy c?nh giá 60k th?c_s? không_th? ch?p_nh?n n?i su?t com này giá 60k th?c_s? không_th? ch?p_nh?n du?c b?t_k? th?c_an nào quá t?,trua 12 06 mua 1 su?t com cháy c?nh giá 60k ch?p_nh?n n?i su?t com giá 60k ch?p_nh?n th?c_an quá t?
"2 v? ch?ng mình du?c b?n gi?i thi?u cho quán này, r?t ng?c nhiên vì d? an trình bày d?p, ngon mà giá r? không ng?. 
Ði dúng t?i cu?i tu?n, an xong u?ng nu?c còn du?c nghe nh?c s?ng. Quá thích luôn.
Không ng? ? ph? v?ng nhu Ph?m su M?nh vào bu?i t?i l?i có quán an ngon, u?ng r? và có nh?c th? này. Ch?c ch?n s? quay l?i dây cùng b?n bè.",1,2 v?_ch?ng mình du?c b?n gi?i_thi?u cho quán này r?t ng?c_nhiên vì d? an trình_bày d?p ngon mà giá r? không ng? di dúng t?i cu?i tu?n an xong u?ng nu?c còn du?c nghe nh?c_s?ng quá thích luôn không ng? ? ph? v?ng nhu ph?m su m?nh vào bu?i t?i l?i có quán an ngon u?ng r? và có nh?c th? này ch?c_ch?n s? quay l?i dây cùng b?n_bè,2 v?_ch?ng gi?i_thi?u quán r?t ng?c_nhiên d? trình_bày d?p ngon giá r? không ng? di t?i tu?n xong u?ng nh?c_s?ng quá không ng? ph? v?ng ph?m su t?i quán ngon u?ng r? nh?c b?n_bè
"Mình g?i Chè Thái d?a non lá d?a, g?i v? th?y hình ?nh quán minh h?a và hình ?nh th?c t?  không liên quan gì d?n nhau.  Ð? an cung bình thu?ng nhung là t? so v?i giá 28k 1 c?c.",0,mình g?i chè thái d?a non lá d?a g?i v? th?y hình_?nh quán minh_h?a và hình_?nh th?c_t? không liên_quan gì d?n nhau d? an cung bình_thu?ng nhung là t? so v?i giá 28k 1 c?c,g?i chè thái d?a non lá d?a g?i hình_?nh quán minh_h?a hình_?nh không d? bình_thu?ng nhung t? giá 28k 1 c?c
Order h?t 40k bao g?m c? khuy?n mãi là m?t su?t bò h?m v?i 3 mi?ng th?t bò bé xíu duy nh?t còn l?i là khoai và tr?ng c?a mình là m?t mi?ng tr?ng du?c c?t ra t? tr?ng dúc hành nhu topping ch? không ph?i tr?ng ?p nhu mình order ???????,0,order h?t 40k bao_g?m c? khuy?n_mãi là m?t su?t bò h?m v?i 3 mi?ng th?t bò bé xíu duy_nh?t còn l?i là khoai và tr?ng c?a mình là m?t mi?ng tr?ng du?c c?t ra t? tr?ng dúc hành nhu topping ch? không ph?i tr?ng ?p nhu mình order,order 40k bao_g?m khuy?n_mãi su?t bò h?m 3 mi?ng th?t bò bé xíu duy_nh?t khoai tr?ng mi?ng tr?ng c?t tr?ng dúc hành topping không tr?ng ?p order
"L?n d?u tiên di an ? dây mình nghi cung s? gi?ng bao quán khác, là ph?c v? d?u rán theo nhu c?u. G?i d?u rán già l?a, d?i và ch? c?m. Ðua ra l?n lu?t thì k nói, ch? d?n khi dua ra dia d?u rán thì...dúng ki?u dia Ð?U PH? 2 M?T VÀNG TRÁNG QUA, HAI C?NH V?N TR?NG NHU TR?N CÒN B? NÁT TOÉT VÀ M? THÌ NG?P VÀNG. “Ð?u hnay th? này thông c?m cho ch? nhé!”. B?n mình g?p nh?m m?t an m?i d?a 2 mi?ng mà s? h?t h?n, nhìn xung quanh thì ai cung d? l?i dia d?u. T?t nhiên là s? thông c?m n?u bà ch? nhi?t tình và nói nang d? khách k khó ch?u. Ð?ng này ti?n v?a c?m v?a nói “b?p h?ng”. Th? c? h?ng cái gì là b?t khách ch?u à, dã m? quán k ph?c v? t?t v? d? an thì ph?i có l?i nói d? nghe. Ai d?i d? khách di an TR? TI?N mà còn th?y khó ch?u nhu th? này. 
Ps: mình quên k ch?p ?nh, nhung n?u có ai d?c du?c bình lu?n mà di an cùng hôm t7 (23/12) ch?c ch?n s? k quên du?c món d?u d?c bi?t này.",0,l?n d?u_tiên di an_? dây mình nghi cung s? gi?ng bao quán khác là ph?c_v? d?u rán theo nhu_c?u g?i d?u rán già l?a d?i và ch? c?m dua ra l?n_lu?t thì không nói ch? d?n khi dua ra dia d?u rán thì dúng ki?u dia d?u_ph? 2 m?t vàng tráng qua hai c?nh v?n tr?ng nhu tr?n còn b? nát toét và m? thì ng?p vàng d?u hnay th? này thông_c?m cho ch? nhé b?n mình g?p nh?m_m?t an m?i d?a 2 mi?ng mà s? h?t_h?n nhìn xung_quanh thì ai cung d? l?i dia d?u t?t_nhiên là s? thông_c?m n?u bà ch? nhi?t_tình và nói_nang d? khách không khó_ch?u d?ng này ti?n v?a c?m v?a nói b?p h?ng th? c? h?ng cái gì là b?t khách ch?u à dã m? quán không ph?c_v? t?t v? d? an thì ph?i có l?i_nói d? nghe ai_d?i d? khách di an tr? ti?n mà còn th?y khó_ch?u nhu th? này ps mình quên không ch?p ?nh nhung n?u có ai d?c du?c bình_lu?n mà di an cùng hôm t7 23 12 ch?c_ch?n s? không quên du?c món d?u d?c_bi?t này,di an_? bao quán ph?c_v? d?u rán nhu_c?u g?i d?u rán già l?a d?i ch? c?m l?n_lu?t không dia d?u rán ki?u dia d?u_ph? 2 m?t vàng tráng hai c?nh tr?ng tr?n nát toét m? ng?p vàng d?u hnay thông_c?m b?n g?p nh?m_m?t d?a 2 mi?ng s? h?t_h?n xung_quanh dia d?u t?t_nhiên thông_c?m ch? nhi?t_tình nói_nang không khó_ch?u d?ng ti?n c?m b?p h?ng h?ng b?t quán không ph?c_v? d? ai_d?i di ti?n khó_ch?u ps quên không ch?p ?nh nhung d?c bình_lu?n di hôm t7 23 12 không quên món d?u
"Mình dã an r?t nhi?u l?n và ch? trung thành v?i món nem nu?ng Nha Trang Cô Hon. Mình hay an ? co s? ? Phan Van Tru?ng. Nhung do gi? mình tr? khá xa C?u Gi?y nên mình dã book nem nu?ng ? dây. Mình th?c m?c không hi?u sao cùng là co s? c?a NN Nha Trang Cô Hon nhung ? dây ch?t lu?ng l?i t? d?n th?.
N?m c?i tr?ng và cà r?t nát và dã có mùi chua b? lên men, c?m giác nhu d? m?y hôm r?i ý ??. Còn nem nu?ng thì mi?ng nào cung b? cháy den. Ui th?t s? th?t v?ng l?m luôn ??????",0,mình dã an r?t nhi?u l?n và ch? trung_thành v?i món nem nu?ng nha trang cô hon mình hay an_? co_s? ? phan van tru?ng nhung do gi? mình tr? khá xa c?u gi?y nên mình dã book nem nu?ng ? dây mình th?c_m?c không hi?u sao cùng là co_s? c?a nn nha trang cô hon nhung ? dây ch?t_lu?ng l?i t? d?n th? n?m c?i tr?ng và cà_r?t nát và dã có mùi chua b? lên_men c?m_giác nhu d? m?y hôm r?i ý còn nem nu?ng thì mi?ng nào cung b? cháy den ui th?t_s? th?t_v?ng l?m luôn,r?t trung_thành món nem nu?ng nha trang an_? co_s? phan van tru?ng nhung tr? c?u gi?y book nem nu?ng th?c_m?c không co_s? nn nha trang nhung ch?t_lu?ng t? n?m c?i tr?ng cà_r?t nát mùi chua lên_men c?m_giác m?y hôm nem nu?ng mi?ng cháy den ui th?t_v?ng l?m
"Hôm n? d?t quán, th?y thi?u bì, thôi thì t?m ch?p nh?n vì mình không thích an bì v?i c? an t?ng th? th?y cung v?a mi?ng,. Hôm nay d?t l?i thì thi?u c? bì c? ch? tr?ng ?? mong quán l?n sau c?n th?n hon ch? nhu này l?n sau thi?u c? su?n thì em ch?t vì suy dinh du?ng m?t thôi.",0,hôm n? d?t quán th?y thi?u bì thôi_thì t?m ch?p_nh?n vì mình không thích an bì v?i c? an t?ng_th? th?y cung v?a_mi?ng hôm_nay d?t l?i thì thi?u c? bì c? ch? tr?ng mong quán l?n sau c?n_th?n hon ch? nhu này l?n sau thi?u c? su?n thì em ch?t vì suy dinh_du?ng m?t thôi,hôm quán bì thôi_thì t?m ch?p_nh?n không bì t?ng_th? v?a_mi?ng hôm_nay bì ch? tr?ng mong quán c?n_th?n su?n ch?t suy dinh_du?ng
"Mình an nhi?u l?n quán này r?i ch? g?i xoài xanh, m?i l?n an ok s?t an h?p kh?u v? nhung hnay b? d?n t?n 2 mi?ng h?t nên hoi b?c xúc. 36k giá ?n vì m?i l?n khá nhi?u xoài nhung l?n này ord dính h?p b? d?n 2 mi?ng h?t lép xoài , thành ra coi nhu b? m?t g?n n?a lu?ng xoài. Mong shop sau chú ý hon!",0,mình an nhi?u l?n quán này r?i ch? g?i xoài xanh m?i l?n an ok s?t an h?p_kh?u_v? nhung hnay b? d?n t?n 2 mi?ng h?t nên hoi b?c_xúc 36k giá ?n vì m?i l?n khá nhi?u xoài nhung l?n này ord dính h?p b? d?n 2 mi?ng h?t lép xoài thành_ra coi nhu b? m?t g?n n?a lu?ng xoài mong shop sau chú_ý hon,quán g?i xoài xanh ok s?t h?p_kh?u_v? nhung hnay d?n t?n 2 mi?ng h?t hoi b?c_xúc 36k giá ?n xoài nhung ord dính h?p d?n 2 mi?ng h?t lép xoài coi n?a xoài mong shop chú_ý
"Ph?i nói là hoi th?t v?ng. Bát bún 40k lèo tèo du?c 2,3 mi?ng chân gà, ít mang, vài mi?ng m?c ?? nu?c dùng thì hoi m?n. Vào ng?i 5,10ph v?n chua g?i du?c d? an vì ph?c v? c? ch?m ch?p th? nào ?y. Nói chung là an th? cho bi?t thôi.",0,ph?i nói là_hoi th?t_v?ng bát bún 40k lèo_tèo du?c 2 3 mi?ng chân gà ít mang vài mi?ng m?c nu?c_dùng thì hoi m?n vào ng?i 5 10ph v?n chua g?i du?c d? an vì ph?c_v? c? ch?m_ch?p th?_nào ?y nói_chung là an th? cho bi?t thôi,là_hoi th?t_v?ng bát bún 40k lèo_tèo 2 3 mi?ng chân gà mang mi?ng m?c nu?c_dùng hoi m?n 5 10ph chua g?i d? ph?c_v? ch?m_ch?p th?
"Quán ru?t. C? tu?n không du?c an là l?i lên con thèm, mình thích h? tíu hon m? v?n th?n, h? tíu ngon, an 1 bát mà no cang luôn, canh h? di kèm cx thom, không gian quán thì hoi ch?t vì lu?ng khách khá dông.",1,quán ru?t c? tu?n không du?c an là l?i lên_con thèm mình thích h? tíu hon m? v?n_th?n h? tíu ngon_an 1 bát mà no cang luôn canh h? di kèm cx thom không_gian quán thì hoi ch?t vì lu?ng khách khá dông,quán ru?t tu?n không thèm h? tíu m? v?n_th?n h? tíu ngon_an 1 bát no cang canh h? di kèm cx thom không_gian quán hoi ch?t dông
"L?n tru?c an bánh m? lo?i d?c bi?t khá d?y d?n. Nhung n?u c?n th?n nên d?n quán ép b?p k? vì Có l?n mua giòn tan, có l?n l?i kém giòn, ch?c do quán ép k? hay không. Nu?c d?u nguyên ch?t ng?y và ít ng?t. L?n này m?i an th? bánh m? nem chua rán khá ?n tu?ng. Nói chung là ?n

#bánh m? h?i an
#ch?t lu?ng ?n",1,l?n tru?c an bánh m? lo?i d?c_bi?t khá d?y_d?n nhung n?u c?n_th?n nên d?n quán ép b?p k? vì có l?n mua giòn_tan có l?n l?i kém giòn ch?c do quán ép k? hay không nu?c d?u nguyên_ch?t ng?y và ít ng?t l?n này m?i an th? bánh m? nem_chua rán khá ?n_tu?ng nói_chung là ?n bánh m? h?i an ch?t_lu?ng ?n,bánh m? d?y_d?n nhung c?n_th?n d?n quán ép b?p k? mua giòn_tan kém giòn quán ép k? không d?u nguyên_ch?t ng?y th? bánh m? nem_chua rán ?n_tu?ng ?n bánh m? h?i an ch?t_lu?ng ?n
"Cách dây m?y ngày du?c b?n bè r? rê an nh?u. Bu?c chân vào quán th?y là l?, ch?c nghi b?ng d?p nhu này bán d?t l?m,b?m b?ng ? thôi theo b?n nó di vào.
Lúc d?ng lên thanh toán chia d?u ngu?i dâu ?y có g?n 300k th?y r? d? s? c? tu?ng ti?n 500k tr? lên ?y. ?n tu?ng nh?t cái món : cua và l?u, trang trí nhìn thôi cung h?p d?n r?i, cua tuoi l?i thêm nhi?u g?ch, rau s?ch s? ko nhu quán v?a hè.
Nu?c l?u thom ng?t,g? h?i mãi du?c nhân viên quán cho bi?t nguyên li?u ( nghi th?m mình v? làm th? xem sao )
V? làm ch? ngon b?ng quán du?c ??, l?i ph?i ra an cho d? thèm??

Ps: mình ko bi?t t? dâu,các b?n dánh giá xem dúng nhu mình nói không nhé —",1,cách dây m?y ngày du?c b?n_bè r?_rê an_nh?u bu?c chân vào quán th?y là_l? ch?c nghi_b?ng d?p nhu này bán d?t l?m b?m_b?ng ? thôi theo b?n nó di vào lúc d?ng lên thanh_toán chia d?u ngu?i dâu ?y có g?n 300k th?y r? d? s? c? tu?ng ti?n 500k tr? lên ?y ?n_tu?ng nh?t cái món cua và l?u trang_trí nhìn thôi cung h?p_d?n r?i cua tuoi l?i thêm nhi?u g?ch rau_s?ch_s? không nhu quán v?a_hè nu?c l?u thom ng?t g? h?i mãi du?c nhân_viên quán cho bi?t nguyên_li?u nghi th?m mình v? làm th? xem sao v? làm ch? ngon b?ng quán du?c l?i ph?i ra an cho d? thèm ps mình không bi?t t? dâu các b?n dánh_giá xem dúng nhu mình nói không nhé,m?y b?n_bè r?_rê an_nh?u chân quán là_l? nghi_b?ng d?p d?t l?m b?m_b?ng b?n di d?ng thanh_toán chia d?u 300k r? s? tu?ng ti?n 500k tr? ?n_tu?ng món cua l?u trang_trí h?p_d?n cua tuoi g?ch rau_s?ch_s? không quán v?a_hè l?u thom g? mãi nhân_viên quán nguyên_li?u th?m th? ch? ngon quán d? thèm ps không t? không
"Mình du?c t?ng 1 voucher buffet nên di an th? xem th? nào. Ngay c?nh nhà là L?u H?i Vincom Nguy?n Chí Thanh mà ph?i l?n l?i qua Times an ??

M?i vào thì th?y hoành tráng l?m ?, nhung sau di nhìn t?ng dia thì lèo tèo, m?i dia vài mi?ng, ?nh mình ch?p du?i là d?i mãi lúc ngu?i ta v?a mang ra r?i ch?p trông cho d?y d?n. Th?c an không t?m u?p, an nh?t, thành ra cung toàn d? ngon mà không th?y v? gì h?t. Súp d?c ít nhân, com rang v? kì kì, có ?c lu?c an d? bu?n :3 d? nu?ng du?c quán nu?ng cho ? ch? thu ngân, nhung ra lâu và ít. Nhân viên quán cung h? h?ng l?m. Mình th?y nhi?u ch? t? d?n bàn khi mà nhi?u dia b?n, nhung dây mình g?i m?y l?n m?i ra ?y, mà m?t x?m xì l?m. Haizzz

Có voucher nên mình di th?, ch? ch?c cung không quay l?i.",0,mình du?c t?ng 1 voucher buffet nên di an th? xem th?_nào ngay c?nh nhà là l?u h?i vincom nguy?n chí thanh mà ph?i l?n_l?i qua times an m?i vào thì th?y hoành_tráng l?m ? nhung sau di nhìn t?ng dia thì lèo_tèo m?i dia vài mi?ng ?nh mình ch?p du?i là d?i mãi lúc ngu?i_ta v?a mang ra r?i ch?p trông cho d?y_d?n th?c_an không t?m u?p an nh?t thành_ra cung toàn d? ngon mà không th?y v? gì h?t súp d?c ít nhân com_rang v? kì kì có ?c lu?c an d? bu?n 3 d? nu?ng du?c quán nu?ng cho ? ch? thu_ngân nhung ra lâu và ít nhân_viên quán cung h?_h?ng l?m mình th?y nhi?u ch? t? d?n bàn khi mà nhi?u dia b?n nhung dây mình g?i m?y l?n m?i ra ?y mà m?t x?m_xì l?m haizzz có voucher nên mình di th? ch? ch?c cung không quay l?i,t?ng 1 voucher buffet di th? c?nh l?u h?i vincom nguy?n chí l?n_l?i times hoành_tráng l?m nhung di dia lèo_tèo dia mi?ng ?nh ch?p d?i mãi ngu?i_ta ch?p trông d?y_d?n th?c_an không t?m u?p nh?t toàn d? ngon không v? súp d?c nhân com_rang v? kì kì ?c lu?c d? bu?n 3 d? nu?ng quán nu?ng ch? thu_ngân nhung nhân_viên quán h?_h?ng l?m ch? d?n bàn dia b?n nhung g?i m?y m?t x?m_xì l?m haizzz voucher di th? không
Kem r?t ngon l?i có không gian r?ng rãi. Có th? nhìn ra H? Hoàn Ki?m.,1,kem r?t ngon l?i có không_gian r?ng_rãi có_th? nhìn ra h? hoàn_ki?m,kem r?t ngon không_gian r?ng_rãi h? hoàn_ki?m
Mk dã d?n dây khá nhi?u l?n nhung k l?n nào th?t v?ng c?. Ð? an thì kh?i chê v?a phong phú v?a tuoi ngon. Nu?c l?u v?a mi?ng an h?i s?n cx k b? m?n. Ð?c bi?t nhân viên r?t nhi?t tình. R?t ung ý v?i nhà hàng.,1,mk dã d?n dây khá nhi?u l?n nhung không l?n nào th?t_v?ng c? d? an thì kh?i chê v?a phong_phú v?a tuoi ngon nu?c l?u v?a mi?ng_an h?i_s?n cx không b? m?n d?c_bi?t nhân_viên r?t nhi?t_tình r?t ung_ý v?i nhà_hàng,mk nhung không th?t_v?ng d? chê phong_phú tuoi ngon l?u mi?ng_an h?i_s?n cx không m?n nhân_viên r?t nhi?t_tình r?t ung_ý nhà_hàng
"Mình di lúc hon 1h mà g?i j cung h?t,d?i vs mn ntn mình k bi?t ch? mình k h? th?y ngon dc cái quán s?ch d?p,nhân viên thân thi?n.",0,mình di lúc hon 1h mà g?i j cung h?t d?i_v?i mn ntn mình không bi?t ch? mình không h? th?y ngon du?c cái quán s?ch d?p nhân_viên thân_thi?n,di 1h g?i j mn ntn không không h? ngon quán s?ch d?p nhân_viên thân_thi?n
"Vì là quán trong ngõ hoi khó tìm nên tiêu chí ngon b? r? du?c dáp ?ng hoàn toàn ? dây! 
V? trí nói là khó tìm nhung th?c ra cung không khó l?m, c? di theo d?a ch?, s? dánh rõ ràng nên vèo cái là d?n r?i. 
Quán có ch? d? xe nhung hoi nh?, ch?c d? du?c t?m ch?c xe là cang. Không gian quán thì khá r?ng rãi, thoáng mát, s?ch s?, ph?c v? khá chu dáo. 
Nói v? món an ? dây, dúng tiêu chí ngon b? r?, món nào cung ?n dù không quá xu?t s?c. Mình thích nh?t ? dây là món ?ch xào chua ng?t! Nu?c s?t s?n s?t, v? ng?t chua thanh thanh c?a d?a r?t du?m. Ngoài ra thì có món ?ch xào cay, m?i th? c?p d? 1 nên ch? th?y cay gì c?, l?n sau s? th? lên c?p 3 xem th? nào! :3",1,vì là quán trong ngõ hoi khó tìm nên tiêu_chí ngon b? r? du?c dáp_?ng hoàn_toàn ? dây v?_trí nói là khó tìm nhung th?c_ra cung không khó l?m c? di theo d?a_ch?_s? dánh rõ_ràng nên vèo cái là d?n r?i quán có ch? d? xe nhung hoi nh? ch?c d? du?c t?m ch?c xe là cang không_gian quán thì khá r?ng_rãi thoáng mát s?ch_s? ph?c_v? khá chu_dáo nói v? món an_? dây dúng tiêu_chí ngon b? r? món nào cung ?n dù không quá xu?t_s?c mình thích nh?t ? dây là món ?ch xào chua_ng?t nu?c s?t s?n_s?t v? ng?t chua thanh_thanh c?a d?a r?t du?m ngoài_ra thì có món ?ch xào cay m?i th? c?p_d? 1 nên ch? th?y cay gì c? l?n sau s? th? lên c?p 3 xem th?_nào 3,quán ngõ hoi tiêu_chí ngon b? r? dáp_?ng nhung không l?m di d?a_ch?_s? dánh rõ_ràng quán ch? xe nhung hoi t?m ch?c xe cang không_gian quán r?ng_rãi thoáng mát s?ch_s? ph?c_v? chu_dáo món an_? tiêu_chí ngon b? r? món ?n không quá xu?t_s?c món ?ch xào chua_ng?t s?t s?n_s?t v? chua d?a r?t du?m món ?ch xào cay th? c?p_d? 1 ch? cay th? 3 3
"Rõ ràng trên báo bì ghi dua xanh là all cheese nhung d?n khi an l?i là cheddar. Lúc order mình có nghe qua b?n nhân viên b?o all cheese h?t r?i nhung bên order v?n nh?n don nên mình nghi don gi?n là h?t thì làm cái m?i. Ai ng? các b?n ý l?i làm ki?u l?a l?c nhu này. Làm m?t cái cheddar r?i c?m dua xanh c?a all cheese r?i dua cho khách. Không bi?t dây ch? là vô tình hay là các b?n ?y c? ý làm. Vì là mua v? không d? ý k? nên thành ra nhu th? này dây. L?n d?u d?n mua mà dã th?. N?u dã h?t thì các b?n ý b?o cho mình d? chuy?n sang lo?i khác là xong. Không ph?i là ti?c 5k mà là vì làm th? này khi?n mình có c?m giác nhu b? l?a, không dám mua l?n n?a. Ch?c l?n sau mua ? Ô Ch? D?a v?y. Mong các b?n nhân viên rút kinh nghi?m.",0,rõ_ràng trên báo bì ghi dua xanh là all cheese nhung d?n khi an l?i là cheddar lúc order mình có nghe qua b?n nhân_viên b?o all cheese h?t r?i nhung bên order v?n nh?n don nên mình nghi don_gi?n là h?t thì làm cái m?i ai_ng? các b?n ý l?i làm ki?u l?a_l?c nhu này làm m?t cái cheddar r?i c?m dua xanh c?a all cheese r?i dua cho khách không bi?t dây ch? là vô_tình hay_là các b?n ?y c?_ý làm_vì là mua v? không d?_ý k? nên thành_ra nhu th? này dây l?n d?u d?n mua mà dã th? n?u dã h?t thì các b?n ý b?o cho mình d? chuy?n sang lo?i khác là xong không ph?i là ti?c 5k mà là vì làm th? này khi?n mình có c?m_giác nhu b? l?a không dám mua l?n n?a ch?c l?n sau mua ? ô ch? d?a_v?y mong các b?n nhân_viên rút kinh_nghi?m,rõ_ràng báo bì ghi dua xanh all cheese nhung cheddar order nhân_viên b?o all cheese nhung order don don_gi?n ai_ng? ki?u l?a_l?c cheddar c?m dua xanh all cheese không vô_tình c?_ý mua không d?_ý k? d?u mua b?o xong không ti?c 5k c?m_giác l?a không dám mua mua ô ch? d?a_v?y mong nhân_viên rút kinh_nghi?m
"View d?p. Ð? u?ng thom, nh?t là quýt b?c hà pha r?t d?u tay. Các ch? nhân viên d? thuong thân thi?n ??",1,view d?p d? u?ng thom nh?t là quýt b?c_hà pha r?t d?u tay các ch? nhân_viên d?_thuong thân_thi?n,view d?p d? u?ng thom quýt b?c_hà pha r?t nhân_viên d?_thuong thân_thi?n
